price_czk,district,size_m2,room_count,has_separate_kitchen,floor_number,total_floors,building_type,condition,ownership,furnished,elevator,has_balcony,has_terrace,has_cellar,has_parking
29990,Praha 2,85,3,False,3,4.0,Smíšená,Velmi dobrý,Osobní,Unknown,Unknown,False,False,True,False
19990,Praha 9,33,1,False,13,,Panelová,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
19500,Praha 10,59,2,False,2,4.0,Cihlová,Novostavba,Osobní,Partially,Yes,True,False,False,False
25500,Praha 6,52,2,False,5,6.0,Smíšená,Novostavba,Družstevní,Partially,Yes,False,False,True,True
65000,Praha 3,139,5,True,5,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Yes,True,True,True,False
20000,Praha 3,45,2,False,4,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
32000,Praha 2,56,2,False,1,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
25500,Praha 6,53,2,False,4,6.0,Smíšená,Novostavba,Družstevní,Partially,Yes,False,False,True,True
16500,Praha 5,50,2,False,3,,Panelová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
16990,Praha 4,38,2,False,2,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
20000,Praha 4,41,2,False,4,14.0,Panelová,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,False
23000,Praha 5,51,1,False,5,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
30000,Praha 8,90,3,False,4,7.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,False,False
30000,Praha 8,42,3,False,1,,Panelová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
14000,Praha 9,33,1,False,2,,Smíšená,Velmi dobrý,Osobní,Partially,Yes,False,False,True,True
17500,Praha 9,33,1,False,5,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,True
16500,Praha 4,22,1,False,2,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
33990,Praha 3,83,3,False,5,,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,True,False,False
24990,Praha 3,55,2,False,5,,Cihlová,Po rekonstrukci,Osobní,Unknown,Yes,False,True,False,False
21000,Praha 1,50,2,True,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,True,False,False,False
65000,Praha 3,116,4,False,17,19.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,False,True,True
17900,Praha 4,37,2,False,5,7.0,Cihlová,Dobrý,Osobní,Partially,Yes,False,False,True,False
20000,Praha 6,38,2,True,1,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
21000,Praha 4,42,2,False,6,,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,True,False
22500,Praha 5,50,2,False,5,,Panelová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,False,False
35000,Praha 8,60,2,False,3,,Skeletová,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
40000,Praha 4,105,2,False,6,5.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,True,False,True
19900,Praha 9,42,2,False,5,8.0,Panelová,Dobrý,Osobní,Yes,Unknown,True,False,True,False
22500,Praha 9,48,2,False,6,7.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,False,False
23000,Praha 6,54,3,True,2,1.0,Panelová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
25000,Praha 4,48,2,False,4,5.0,Skeletová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,True
19000,Praha 9,33,1,False,3,,Smíšená,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
23990,Praha 2,35,2,True,3,5.0,Smíšená,Velmi dobrý,Osobní,Partially,Unknown,True,True,False,False
19990,Praha 2,19,1,False,3,5.0,Smíšená,Velmi dobrý,Osobní,Partially,Yes,True,False,False,False
25000,Praha 2,48,1,False,6,6.0,Smíšená,Po rekonstrukci,Osobní,No,Yes,False,False,False,False
27000,Praha 2,58,2,False,4,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
85000,Praha 1,117,4,True,6,6.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
75000,Praha 1,221,5,True,3,3.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
59000,Praha 1,132,5,True,4,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
23000,Praha 3,68,3,True,1,6.0,Cihlová,Po rekonstrukci,Osobní,No,Unknown,False,False,True,False
20000,Praha 5,40,2,False,1,3.0,Cihlová,Po rekonstrukci,Osobní,No,Unknown,False,False,False,False
36360,Praha 2,72,2,False,2,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
40000,Praha 2,85,3,False,4,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
23000,Praha 4,54,2,False,9,15.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
16500,Praha 4,56,3,True,1,3.0,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
31900,Praha 1,106,3,False,2,4.0,Cihlová,Dobrý,Osobní,Yes,Yes,False,False,False,False
33900,Praha 10,115,4,True,5,6.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
34000,Praha 5,68,3,False,6,8.0,Skeletová,Velmi dobrý,Osobní,Yes,Yes,False,True,True,False
14500,Praha 8,29,1,False,2,3.0,Cihlová,Novostavba,Družstevní,Partially,No,False,False,True,True
16000,Praha 8,44,2,False,2,,Panelová,Dobrý,Družstevní,Partially,Yes,False,False,False,False
28500,Praha 6,55,2,False,2,,Cihlová,Po rekonstrukci,Osobní,Yes,No,False,False,True,False
30000,Praha 1,52,2,False,2,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,True,False
23000,Praha 9,50,2,False,1,6.0,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
27000,Praha 9,49,2,False,3,,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
26000,Praha 6,59,2,False,2,6.0,Smíšená,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,True
23900,Praha 2,60,2,False,2,6.0,Cihlová,Po rekonstrukci,Osobní,No,No,False,False,False,False
18990,Praha 8,48,2,True,3,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
38784,Praha 2,68,2,False,4,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
22000,Praha 6,57,2,False,3,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
26000,Praha 6,77,3,False,1,3.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,True,False
30000,Praha 4,85,4,True,1,,Cihlová,Velmi dobrý,Družstevní,Unknown,Unknown,True,False,True,False
22000,Praha 4,42,2,False,8,8.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
42500,Praha 2,64,3,False,5,5.0,Cihlová,Dobrý,Družstevní,Unknown,Unknown,False,False,False,False
23500,Praha 4,35,2,False,2,4.0,Cihlová,Novostavba,Osobní,Partially,No,False,False,False,False
19900,Praha 9,39,1,False,1,,Cihlová,Novostavba,Osobní,Unknown,Yes,False,False,False,False
21000,Praha 10,46,1,False,3,5.0,Cihlová,Novostavba,Osobní,Unknown,Yes,True,False,False,False
64000,Praha 3,92,3,False,3,,Smíšená,Novostavba,Osobní,Yes,Unknown,True,False,True,True
32000,Praha 2,66,3,False,2,5.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,True,False,False,False
30500,Praha 1,68,2,False,3,3.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
18000,Praha 5,45,2,True,3,5.0,Cihlová,Po rekonstrukci,Osobní,Partially,No,False,False,False,False
22500,Praha 7,51,2,False,5,8.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
23000,Praha 2,42,2,False,2,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
25000,Praha 2,60,3,True,4,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
32000,Praha 6,60,2,False,3,,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,False,True
14000,Praha 10,24,1,False,0,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
16500,Praha 6,26,1,False,4,6.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
25000,Praha 3,72,3,True,4,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
30000,Praha 4,79,4,True,5,7.0,Panelová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,True,False
17500,Praha 10,31,1,False,3,4.0,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
29000,Praha 10,37,1,False,1,5.0,Smíšená,Novostavba,Osobní,Yes,Yes,False,True,True,False
22900,Praha 4,69,2,False,2,,Panelová,Dobrý,Osobní,Partially,Unknown,True,False,False,False
18300,Praha 2,31,1,False,2,7.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,True,False,False,False
22500,Praha 10,39,2,False,6,,Panelová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
21500,Praha 9,49,1,False,1,2.0,Cihlová,Dobrý,Osobní,No,Unknown,False,False,False,False
25000,Praha 1,54,3,True,1,6.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
26500,Praha 8,48,2,False,1,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,True,False
22000,Praha 5,43,2,False,3,4.0,Cihlová,Po rekonstrukci,Osobní,Partially,No,False,False,True,False
20000,Praha 9,52,2,False,6,7.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
39900,Praha 1,114,3,False,4,4.0,Cihlová,Velmi dobrý,Družstevní,Yes,Yes,False,False,False,False
26000,Praha 5,73,2,False,5,5.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
44900,Praha 10,50,2,False,1,,Smíšená,Po rekonstrukci,Osobní,Yes,Yes,False,True,False,False
32950,Praha 8,104,4,True,2,,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,True,False,False,False
30000,Praha 10,72,4,True,7,,Panelová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
21000,Praha 4,38,1,False,3,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,True,False
19500,Praha 6,55,3,True,3,5.0,Cihlová,Dobrý,Osobní,Yes,No,False,False,False,False
29385,Praha 1,71,2,False,4,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Yes,False,False,False,True
27500,Praha 6,53,1,False,3,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
22000,Praha 8,50,3,True,2,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
24000,Praha 6,45,2,False,4,,Cihlová,Po rekonstrukci,Osobní,Unknown,Yes,False,False,True,False
42000,Praha 5,100,3,False,4,4.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,True,False,True,True
40000,Praha 8,73,3,False,1,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
15000,Praha 9,38,2,True,5,,Panelová,Velmi dobrý,Osobní,Unknown,Yes,True,False,False,False
19800,Praha 5,45,2,False,2,8.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,True,False,False,False
29900,Praha 5,90,3,False,5,6.0,Smíšená,Velmi dobrý,Osobní,No,Yes,True,False,True,False
60000,Praha 6,190,4,False,6,,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,False
23000,Praha 6,56,3,True,2,3.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
55000,Praha 4,108,4,False,5,,Smíšená,Po rekonstrukci,Osobní,Unknown,Yes,False,True,False,False
28000,Praha 9,56,2,False,5,,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,False,True
93000,Praha 1,120,4,False,3,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,True,False
55000,Praha 1,116,3,False,2,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,True
40000,Praha 1,86,2,False,6,7.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
19500,Praha 4,60,2,False,5,6.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
40000,Praha 1,99,2,False,6,7.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
36000,Praha 1,74,3,False,3,6.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
43500,Praha 5,171,4,False,2,2.0,Smíšená,Velmi dobrý,Osobní,Partially,Unknown,False,False,True,True
19000,Praha 7,35,2,True,4,5.0,Cihlová,Dobrý,Osobní,Yes,Yes,False,False,False,False
45000,Praha 6,107,3,False,1,5.0,Skeletová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
15000,Praha 4,30,1,False,4,,Panelová,Dobrý,Osobní,Unknown,Unknown,False,False,True,False
49500,Praha 4,79,3,False,1,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,True,True
19500,Praha 3,49,1,False,3,7.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
22500,Praha 4,42,2,False,5,11.0,Panelová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
25000,Praha 3,67,3,True,2,5.0,Cihlová,Před rekonstrukcí,Družstevní,Partially,Yes,True,False,True,False
29385,Praha 1,71,2,False,3,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,True
33000,Praha 5,111,4,False,4,1.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,True,True,False,False
18500,Praha 8,42,2,True,6,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,True,False,False
20000,Praha 4,45,2,False,1,3.0,Skeletová,Novostavba,Osobní,No,Yes,False,True,True,False
21500,Praha 10,42,2,False,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,False,True
18000,Praha 4,38,1,False,2,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
21500,Praha 9,54,2,False,6,7.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,True,True,False
16900,Praha 5,43,2,False,6,12.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,True,False
35000,Praha 4,100,4,True,6,7.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,True,False,False,True
22000,Praha 5,52,2,False,1,,Cihlová,Dobrý,Osobní,No,Yes,False,True,True,False
32000,Praha 10,100,4,True,1,4.0,Smíšená,Dobrý,Osobní,Partially,Unknown,False,False,False,False
26000,Praha 3,70,1,False,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,True,False,True,True
27000,Praha 1,50,2,False,5,6.0,Smíšená,Velmi dobrý,Osobní,Yes,No,False,False,False,False
24000,Praha 10,64,3,False,4,7.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
23000,Praha 8,59,2,False,2,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,False,True
23000,Praha 3,76,3,True,3,3.0,Cihlová,Po rekonstrukci,Osobní,No,No,False,False,False,False
17000,Praha 7,27,1,False,4,,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
32000,Praha 3,90,3,False,1,,Cihlová,Po rekonstrukci,Osobní,Yes,Unknown,False,False,True,False
22000,Praha 7,52,2,False,4,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
30500,Praha 5,58,2,False,2,,Smíšená,Novostavba,Osobní,No,Yes,False,True,True,True
29800,Praha 4,54,3,False,9,9.0,Panelová,Po rekonstrukci,Osobní,Partially,Yes,True,False,False,False
25000,Praha 1,82,3,True,1,4.0,Cihlová,Po rekonstrukci,Osobní,Yes,Unknown,False,False,True,False
17000,Praha 5,35,2,False,3,3.0,Cihlová,Dobrý,Osobní,No,No,False,False,False,False
24500,Praha 2,59,2,False,2,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
48900,Praha 1,93,4,True,2,,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
21000,Praha 10,54,2,False,4,4.0,Cihlová,Novostavba,Osobní,No,Yes,False,True,True,True
24000,Praha 4,63,4,True,4,8.0,Panelová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
37000,Praha 5,95,4,False,2,5.0,Skeletová,Novostavba,Osobní,No,Yes,True,False,True,True
69000,Praha 6,136,4,False,8,10.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,False,False,True
22500,Praha 4,55,3,False,8,9.0,Panelová,Dobrý,Osobní,No,Yes,False,False,False,False
26500,Praha 3,48,2,False,1,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
30000,Praha 9,66,3,False,1,5.0,Smíšená,Novostavba,Osobní,Partially,Yes,False,False,False,False
18000,Praha 9,25,1,False,5,,Skeletová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
37000,Praha 6,100,4,True,2,3.0,Cihlová,Velmi dobrý,Osobní,Unknown,No,False,False,False,True
148000,Praha 7,129,5,False,3,,Smíšená,Novostavba,Osobní,No,Yes,False,True,False,True
34500,Praha 5,75,2,False,4,,Cihlová,Novostavba,Osobní,Unknown,Yes,True,True,True,True
17300,Praha 3,29,2,True,3,4.0,Cihlová,Velmi dobrý,Osobní,Partially,No,False,False,False,False
39800,Praha 1,90,5,True,2,4.0,Cihlová,Dobrý,Osobní,Yes,Unknown,True,True,True,False
34500,Praha 2,66,2,False,9,9.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Yes,True,True,False,False
28000,Praha 9,62,2,False,5,10.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,True,True,True
20000,Praha 3,50,2,True,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,True,False
24000,Praha 5,62,2,False,4,7.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,True,False,True
29000,Praha 4,72,3,False,1,,Cihlová,Velmi dobrý,Osobní,Yes,No,True,False,False,False
19500,Praha 6,35,1,False,2,,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
23900,Praha 4,79,3,False,2,3.0,Smíšená,Velmi dobrý,Osobní,Unknown,Unknown,True,False,False,False
14000,Praha 10,24,1,False,3,7.0,Smíšená,Po rekonstrukci,Osobní,Unknown,Yes,False,False,False,False
32000,Praha 6,77,4,True,2,4.0,Cihlová,Velmi dobrý,Osobní,Partially,No,False,False,False,False
25500,Praha 3,58,2,False,6,7.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,True
22500,Praha 6,66,2,False,3,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
35000,Praha 6,123,4,True,1,,Panelová,Velmi dobrý,Družstevní,Partially,Unknown,False,False,True,False
24600,Praha 4,58,2,False,1,3.0,Smíšená,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
24000,Praha 9,59,2,False,5,8.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,True,False,False
23000,Praha 3,70,2,True,2,4.0,Smíšená,Velmi dobrý,Osobní,Partially,Unknown,True,False,False,False
15000,Praha 10,22,1,False,1,2.0,Cihlová,Dobrý,Osobní,Unknown,No,False,True,False,False
21000,Praha 4,57,2,False,2,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
53625,Praha 5,60,2,False,2,,Montovaná,Novostavba,Osobní,Yes,Yes,True,True,False,True
17000,Praha 7,35,1,False,6,,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
22500,Praha 9,52,2,False,2,7.0,Cihlová,Novostavba,Osobní,No,Yes,True,False,False,False
19000,Praha 4,56,3,True,1,3.0,Cihlová,Po rekonstrukci,Státní/obecní,Unknown,Unknown,False,False,False,False
25500,Praha 3,56,2,False,3,7.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
26000,Praha 3,60,2,False,7,,Smíšená,Novostavba,Osobní,Yes,Yes,True,False,False,True
46313,Praha 5,65,1,False,3,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,True,False
15900,Praha 3,37,2,True,2,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,True,False
25500,Praha 3,62,2,False,5,,Cihlová,Po rekonstrukci,Osobní,No,Yes,True,False,False,True
23590,Praha 6,76,4,True,6,10.0,Panelová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,True,False
29500,Praha 3,80,3,False,4,,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
43900,Praha 8,110,4,True,2,3.0,Cihlová,Po rekonstrukci,Osobní,No,No,True,False,False,False
20000,Praha 10,38,1,False,1,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,False,False
18500,Praha 4,46,2,True,4,4.0,Smíšená,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
25000,Praha 8,57,1,False,2,10.0,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,False,False
19990,Praha 5,61,3,False,2,,Dřevostavba,Velmi dobrý,Osobní,Partially,No,True,True,True,False
20990,Praha 3,50,3,False,0,,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
17000,Praha 4,50,2,False,1,6.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
19500,Praha 4,43,2,False,4,6.0,Smíšená,Velmi dobrý,Družstevní,Unknown,Unknown,False,False,True,False
19000,Praha 4,51,3,True,5,7.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,False,False
17000,Praha 10,40,2,True,1,6.0,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,False,False
18500,Praha 6,34,1,False,1,5.0,Smíšená,Velmi dobrý,Osobní,Unknown,Unknown,False,True,False,False
17000,Praha 5,34,1,False,2,,Cihlová,Dobrý,Osobní,Unknown,No,False,False,False,False
50000,Praha 5,82,3,False,5,6.0,Skeletová,Velmi dobrý,Osobní,Unknown,Yes,False,False,True,True
13500,Praha 6,36,1,False,4,4.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,True,False,False
22500,Praha 9,55,4,True,4,,Panelová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
36000,Praha 1,44,2,False,3,,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,True,False
28000,Praha 1,39,1,False,3,,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,True,False
39000,Praha 4,135,3,False,6,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,False,False
14000,Praha 4,37,1,False,3,3.0,Skeletová,Velmi dobrý,Osobní,No,No,False,False,False,False
69200,Praha 8,97,3,False,2,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,False,False
28000,Praha 4,47,2,False,3,6.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
23000,Praha 9,58,2,False,2,,Cihlová,Novostavba,Osobní,Unknown,Yes,True,False,False,True
29900,Praha 4,63,3,False,7,,Cihlová,Dobrý,Osobní,Unknown,Yes,True,False,True,False
30000,Praha 8,73,3,False,1,,Cihlová,Dobrý,Osobní,Unknown,Yes,False,False,False,False
22500,Praha 3,45,2,False,6,7.0,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,False,False
29200,Praha 4,74,3,False,2,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,True,False,False
19300,Praha 6,46,2,False,2,5.0,Panelová,Dobrý,Osobní,Partially,No,True,False,True,False
15500,Praha 8,25,1,False,11,11.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
23700,Praha 9,80,4,True,8,9.0,Panelová,Dobrý,Osobní,Partially,Yes,False,False,False,True
18000,Praha 7,42,2,False,5,6.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,False
21000,Praha 8,43,2,False,7,11.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
19000,Praha 4,41,2,False,9,13.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,True,False
24900,Praha 5,51,2,False,8,8.0,Cihlová,Novostavba,Osobní,No,No,True,True,True,True
25000,Praha 6,60,2,False,6,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,True,False
12900,Praha 10,26,1,False,6,6.0,Cihlová,Dobrý,Osobní,No,Unknown,False,False,False,False
12900,Praha 5,16,1,False,1,2.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
27000,Praha 8,68,4,True,6,12.0,Panelová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
17000,Praha 5,35,1,False,7,,Cihlová,Dobrý,Osobní,Unknown,Yes,False,False,False,False
