scrape_date,hash_id,name,locality,district,neighborhood,price_czk,size_m2,rooms,floor,building_type,condition,furnished,elevator,balcony,terrace,energy_rating,ownership,parking,cellar,loggia,heating,apartment_type,note_about_price
2026-02-09,2598728524,Pronájem bytu 3+kk 114 m²,"Valentinská, Praha 1 - Staré Město",Praha 1,Staré Město,36400,114,3+kk,4. podlaží z celkem 4,Cihlová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná,Družstevní,,,,Lokální plynové,,"vratná jistota, náklady na bydlení 6.000 Kč, poplatek za podnájem"
2026-02-09,2883941196,Pronájem bytu 2+kk 46 m²,"Klikatá, Praha 5 - Jinonice",Praha 5,Jinonice,25000,46,2+kk,4. podlaží,Cihlová,Dobrý,True,False,,,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,True,,,,,"+ poplatky 4 800 Kč (vše zahrnuto, včetně elektřiny)"
2026-02-09,2632282956,Pronájem bytu 2+kk 46 m²,"Klikatá, Praha 5 - Jinonice",Praha 5,Jinonice,25000,46,2+kk,4. podlaží,Cihlová,Dobrý,True,False,,,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,True,,,,,"+ poplatky 4 800 Kč (vše zahrnuto, včetně elektřiny)"
2026-02-09,3454366540,Pronájem bytu 1+1 25 m² (Jednopodlažní),"U Dívčích hradů, Praha - Praha 5",Praha 5,,13000,25,1+1,1. podlaží,Montovaná,Velmi dobrý,True,False,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,Jednopodlažní,"3000,- Záloha na všechny služby, bez poplatků, + provize RK"
2026-02-09,1944417100,Pronájem bytu 1+kk 28 m²,"Oldřichova, Praha 2 - Nusle",Praha 2,Nusle,14500,28,1+kk,1. podlaží,Cihlová,Po rekonstrukci,,False,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"+ služby 600,-Kč/ 1os. + elektřina bude převedena na nájemce"
2026-02-09,1994748748,Pronájem bytu 1+1 30 m²,"Klikatá, Praha 5 - Jinonice",Praha 5,Jinonice,20000,30,1+1,1. podlaží,Cihlová,Dobrý,True,False,,30,Třída E - Nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"+ poplatky 4 000 Kč (vše zahrnuto, včetně elektřiny)"
2026-02-09,2514842444,Pronájem bytu 2+kk 40 m²,"Nedvědovo náměstí, Praha 4 - Podolí",Praha 4,Podolí,18700,40,2+kk,2. podlaží z celkem 5,Smíšená,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,
2026-02-09,1796567884,Pronájem bytu 2+1 70 m² (Jednopodlažní),"Žerotínova, Praha 3 - Žižkov",Praha 3,Žižkov,26000,70,2+1,2. podlaží z celkem 6,Cihlová,Po rekonstrukci,,,,,,Osobní,,,,,Jednopodlažní,
2026-02-09,152400716,Pronájem bytu 2+kk 40 m²,"Hradešínská, Praha 10 - Vinohrady",Praha 10,Vinohrady,26000,40,2+kk,5. podlaží z celkem 6,Cihlová,Velmi dobrý,True,True,2,,Třída D - Méně úsporná,Osobní,,,,,,"+ poplatky 1 500 Kč+ el 1 000 Kč + plyn 1 500 Kč, kauce 2 nájmy"
2026-02-09,1846899532,Pronájem bytu 2+1 54 m²,"Čílova, Praha 6 - Veleslavín",Praha 6,Veleslavín,20000,54,2+1,7. podlaží,Panelová,Po rekonstrukci,,,,,,Osobní,,True,,,,
2026-02-09,789934924,Pronájem bytu 3+1 96 m²,"Františkova, Praha 9 - Černý Most",Praha 9,Černý Most,28000,70,3+1,2. podlaží z celkem 4,Panelová,Dobrý,Částečně,,7,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,Nájemné: 28 000 Kč / měsíc včetně služeb Kauce: 28 000 Kč Poplatek realitní kanceláři: 28 000 Kč + DPH
